order_id,order_date,order_month,order_year,product_category,product_subcategory,original_price,sales_price,discount_percentage,profit,city,state,country
OD9718,23/04/2018,abril,2018,Food Grains,Dals & Pulses,2691.76,2288.00,15%,228.80,San Francisco,California,United States
OD9810,23/04/2018,abril,2018,Oil & Masala,Spices,2914.93,1953.00,33%,292.95,San Francisco,California,United States
OD217,23/05/2015,maio,2015,Food Grains,Rice,2511.59,1733.00,31%,433.25,San Francisco,California,United States
OD218,23/05/2015,maio,2015,Oil & Masala,Masalas,2348.19,1949.00,17%,97.45,San Francisco,California,United States
OD219,23/05/2015,maio,2015,Fruits & Veggies,Organic Fruits,3587.88,2368.00,34%,876.16,Cranston,Rhode Island,United States
OD1384,23/05/2015,maio,2015,Beverages,Health Drinks,1221.13,867.00,29%,286.11,Owensboro,Kentucky,United States
OD1424,23/05/2015,maio,2015,Oil & Masala,Spices,2538.89,2285.00,10%,822.60,Baltimore,Maryland,United States
OD1543,23/05/2015,maio,2015,Snacks,Cookies,1001.52,661.00,34%,218.13,Chicago,Illinois,United States
OD1708,23/05/2015,maio,2015,Snacks,Cookies,2866.23,2207.00,23%,132.42,Chicago,Illinois,United States
OD3903,23/05/2015,maio,2015,"Eggs, Meat & Fish",Fish,3126.03,2282.00,27%,958.44,Chicago,Illinois,United States
OD3943,23/05/2015,maio,2015,Beverages,Soft Drinks,2391.76,2033.00,15%,182.97,Atlanta,Georgia,United States
OD4062,23/05/2015,maio,2015,Food Grains,Organic Staples,868.49,634.00,27%,50.72,Los Angeles,California,United States
OD4227,23/05/2015,maio,2015,Bakery,Cakes,842.22,758.00,10%,234.98,Los Angeles,California,United States
OD6424,23/05/2015,maio,2015,Oil & Masala,Edible Oil & Ghee,2037.78,1834.00,10%,623.56,Los Angeles,California,United States
OD6464,23/05/2015,maio,2015,Snacks,Cookies,2271.83,1613.00,29%,661.33,Richmond,Indiana,United States
OD6583,23/05/2015,maio,2015,Beverages,Soft Drinks,1684.29,1179.00,30%,448.02,Richmond,Indiana,United States
OD6748,23/05/2015,maio,2015,Oil & Masala,Edible Oil & Ghee,2403.37,2139.00,11%,470.58,San Francisco,California,United States
OD9107,23/05/2015,maio,2015,"Eggs, Meat & Fish",Fish,2022.62,1699.00,16%,169.90,San Francisco,California,United States
OD9108,23/05/2015,maio,2015,"Eggs, Meat & Fish",Fish,1451.43,1016.00,30%,314.96,Westfield,New Jersey,United States
OD9109,23/05/2015,maio,2015,Oil & Masala,Spices,2444.74,1858.00,24%,836.10,San Francisco,California,United States
OD309,23/05/2016,maio,2016,Snacks,Cookies,808.22,590.00,27%,200.60,San Francisco,California,United States
OD1848,23/05/2016,maio,2016,Oil & Masala,Spices,2245.56,2021.00,10%,323.36,San Francisco,California,United States
OD1881,23/05/2016,maio,2016,Beverages,Soft Drinks,2266.15,1473.00,35%,574.47,San Francisco,California,United States
OD2802,23/05/2016,maio,2016,Bakery,Breads & Buns,1306.02,1084.00,17%,487.80,San Francisco,California,United States
OD3288,23/05/2016,maio,2016,Fruits & Veggies,Organic Vegetables,1249.28,862.00,31%,370.66,San Jose,California,United States
OD3459,23/05/2016,maio,2016,Fruits & Veggies,Fresh Fruits,1346.67,1212.00,10%,484.80,San Jose,California,United States
OD4367,23/05/2016,maio,2016,"Eggs, Meat & Fish",Chicken,2767.65,1882.00,32%,319.94,San Jose,California,United States
OD4400,23/05/2016,maio,2016,Fruits & Veggies,Fresh Fruits,2917.28,2363.00,19%,897.94,San Jose,California,United States
OD5321,23/05/2016,maio,2016,Snacks,Noodles,1196.15,933.00,22%,111.96,Seattle,Washington,United States
OD5807,23/05/2016,maio,2016,Food Grains,Dals & Pulses,2082.02,1853.00,11%,111.18,Owensboro,Kentucky,United States
OD5978,23/05/2016,maio,2016,Beverages,Health Drinks,2679.07,2304.00,14%,184.32,New York City,New York,United States
OD6888,23/05/2016,maio,2016,Bakery,Breads & Buns,3061.04,2357.00,23%,164.99,New York City,New York,United States
OD6921,23/05/2016,maio,2016,Beverages,Soft Drinks,2045.88,1739.00,15%,347.80,New York City,New York,United States
OD7842,23/05/2016,maio,2016,Oil & Masala,Edible Oil & Ghee,1718.42,1306.00,24%,156.72,New York City,New York,United States
OD8328,23/05/2016,maio,2016,Beverages,Health Drinks,985.92,700.00,29%,217.00,New York City,New York,United States
OD8499,23/05/2016,maio,2016,Fruits & Veggies,Fresh Fruits,1029.87,793.00,23%,348.92,New York City,New York,United States
OD9199,23/05/2016,maio,2016,"Eggs, Meat & Fish",Chicken,2445.21,1785.00,27%,124.95,New York City,New York,United States
OD719,23/05/2017,maio,2017,"Eggs, Meat & Fish",Eggs,777.14,544.00,30%,174.08,New York City,New York,United States
OD1520,23/05/2017,maio,2017,Bakery,Breads & Buns,1838.75,1471.00,20%,250.07,New York City,New York,United States
OD1560,23/05/2017,maio,2017,"Eggs, Meat & Fish",Fish,2693.85,1751.00,35%,490.28,New York City,New York,United States
OD2044,23/05/2017,maio,2017,Oil & Masala,Edible Oil & Ghee,2707.58,1787.00,34%,214.44,New York City,New York,United States
OD2092,23/05/2017,maio,2017,Food Grains,Dals & Pulses,1868.57,1308.00,30%,366.24,Springfield,Virginia,United States
OD2094,23/05/2017,maio,2017,Oil & Masala,Edible Oil & Ghee,3546.15,2305.00,35%,161.35,Bellingham,Washington,United States
OD3622,23/05/2017,maio,2017,Bakery,Biscuits,2576.00,1932.00,25%,425.04,Decatur,Alabama,United States
OD4039,23/05/2017,maio,2017,Fruits & Veggies,Fresh Vegetables,1271.64,852.00,33%,213.00,Fayetteville,Arkansas,United States
OD4079,23/05/2017,maio,2017,Bakery,Breads & Buns,2595.06,2102.00,19%,672.64,Fayetteville,Arkansas,United States
OD4563,23/05/2017,maio,2017,Beverages,Soft Drinks,1697.75,1511.00,11%,120.88,Philadelphia,Pennsylvania,United States
OD4611,23/05/2017,maio,2017,Snacks,Noodles,1886.49,1396.00,26%,544.44,Philadelphia,Pennsylvania,United States
OD4613,23/05/2017,maio,2017,Beverages,Soft Drinks,1995.65,1377.00,31%,179.01,Philadelphia,Pennsylvania,United States
OD6141,23/05/2017,maio,2017,"Eggs, Meat & Fish",Mutton,1863.75,1491.00,20%,178.92,Philadelphia,Pennsylvania,United States
OD6560,23/05/2017,maio,2017,Fruits & Veggies,Organic Vegetables,1632.95,1437.00,12%,316.14,Philadelphia,Pennsylvania,United States
OD6600,23/05/2017,maio,2017,Snacks,Chocolates,1321.35,1176.00,11%,364.56,Philadelphia,Pennsylvania,United States
OD7084,23/05/2017,maio,2017,Beverages,Soft Drinks,2254.67,1691.00,25%,710.22,Seattle,Washington,United States
OD7132,23/05/2017,maio,2017,Fruits & Veggies,Fresh Fruits,2106.94,1517.00,28%,394.42,Seattle,Washington,United States
OD7134,23/05/2017,maio,2017,Food Grains,Atta & Flour,1896.39,1574.00,17%,550.90,Seattle,Washington,United States
OD8662,23/05/2017,maio,2017,Food Grains,Rice,2490.91,2192.00,12%,767.20,Plano,Texas,United States
OD9609,23/05/2017,maio,2017,Oil & Masala,Spices,1080.52,832.00,23%,266.24,Plano,Texas,United States
OD760,23/05/2018,maio,2018,"Eggs, Meat & Fish",Fish,1858.62,1617.00,13%,80.85,Los Angeles,California,United States
OD1295,23/05/2018,maio,2018,"Eggs, Meat & Fish",Mutton,2157.14,1510.00,30%,90.60,Los Angeles,California,United States
OD1320,23/05/2018,maio,2018,Beverages,Health Drinks,3519.12,2393.00,32%,454.67,Los Angeles,California,United States
OD1344,23/05/2018,maio,2018,Beverages,Health Drinks,968.92,717.00,26%,301.14,Los Angeles,California,United States
OD1374,23/05/2018,maio,2018,Food Grains,Atta & Flour,1550.00,1395.00,10%,571.95,Los Angeles,California,United States
OD3863,23/05/2018,maio,2018,Fruits & Veggies,Organic Fruits,2538.75,2031.00,20%,385.89,Los Angeles,California,United States
OD3893,23/05/2018,maio,2018,Food Grains,Organic Staples,2345.95,1736.00,26%,590.24,Los Angeles,California,United States
OD6384,23/05/2018,maio,2018,Food Grains,Dals & Pulses,1226.32,932.00,24%,46.60,Des Moines,Iowa,United States
OD6414,23/05/2018,maio,2018,"Eggs, Meat & Fish",Fish,1585.33,1189.00,25%,487.49,Southaven,Mississippi,United States
OD9650,23/05/2018,maio,2018,Fruits & Veggies,Fresh Fruits,2013.70,1470.00,27%,88.20,Southaven,Mississippi,United States
OD870,23/06/2015,junho,2015,Food Grains,Organic Staples,1836.78,1598.00,13%,719.10,Southaven,Mississippi,United States
OD878,23/06/2015,junho,2015,Bakery,Cakes,1518.60,1306.00,14%,404.86,Southaven,Mississippi,United States
OD2085,23/06/2015,junho,2015,Snacks,Chocolates,3356.34,2383.00,29%,119.15,Houston,Texas,United States
OD4604,23/06/2015,junho,2015,Beverages,Health Drinks,1973.42,1559.00,21%,608.01,New York City,New York,United States
OD7125,23/06/2015,junho,2015,Oil & Masala,Spices,2987.65,2420.00,19%,677.60,Reading,Pennsylvania,United States
OD9760,23/06/2015,junho,2015,"Eggs, Meat & Fish",Chicken,1858.90,1357.00,27%,94.99,Reading,Pennsylvania,United States
OD9768,23/06/2015,junho,2015,Fruits & Veggies,Organic Fruits,3616.92,2351.00,35%,869.87,San Francisco,California,United States
OD1726,23/06/2016,junho,2016,Fruits & Veggies,Fresh Fruits,2848.84,2450.00,14%,784.00,San Francisco,California,United States
OD2006,23/06/2016,junho,2016,Beverages,Soft Drinks,2464.71,1676.00,32%,234.64,San Francisco,California,United States
OD2166,23/06/2016,junho,2016,Oil & Masala,Masalas,3073.42,2428.00,21%,194.24,San Francisco,California,United States
OD2175,23/06/2016,junho,2016,Bakery,Breads & Buns,1936.00,1452.00,25%,450.12,Los Angeles,California,United States
OD2357,23/06/2016,junho,2016,Fruits & Veggies,Fresh Fruits,944.62,614.00,35%,178.06,Los Angeles,California,United States
OD2883,23/06/2016,junho,2016,"Eggs, Meat & Fish",Chicken,1726.39,1243.00,28%,198.88,Los Angeles,California,United States
OD3193,23/06/2016,junho,2016,Oil & Masala,Masalas,729.33,547.00,25%,109.40,Los Angeles,California,United States
OD4245,23/06/2016,junho,2016,"Eggs, Meat & Fish",Fish,2923.53,1988.00,32%,258.44,San Francisco,California,United States
OD4525,23/06/2016,junho,2016,Bakery,Biscuits,2992.41,2364.00,21%,307.32,San Francisco,California,United States
OD4685,23/06/2016,junho,2016,Oil & Masala,Masalas,2363.08,1536.00,35%,460.80,San Francisco,California,United States
OD4694,23/06/2016,junho,2016,Oil & Masala,Spices,1450.00,1305.00,10%,587.25,New York City,New York,United States
OD4876,23/06/2016,junho,2016,Snacks,Noodles,2694.81,2075.00,23%,622.50,San Diego,California,United States
OD5402,23/06/2016,junho,2016,Oil & Masala,Spices,2219.75,1798.00,19%,179.80,San Diego,California,United States
OD5712,23/06/2016,junho,2016,Fruits & Veggies,Fresh Fruits,2318.42,1762.00,24%,176.20,San Diego,California,United States
OD6766,23/06/2016,junho,2016,Beverages,Soft Drinks,653.85,510.00,22%,132.60,San Diego,California,United States
OD7046,23/06/2016,junho,2016,Snacks,Noodles,1760.27,1285.00,27%,514.00,New York City,New York,United States
OD7206,23/06/2016,junho,2016,Oil & Masala,Spices,1146.07,1020.00,11%,173.40,New York City,New York,United States
OD7215,23/06/2016,junho,2016,Fruits & Veggies,Fresh Vegetables,813.95,700.00,14%,154.00,Charlotte,North Carolina,United States
OD7397,23/06/2016,junho,2016,"Eggs, Meat & Fish",Chicken,1640.00,1230.00,25%,528.90,Overland Park,Kansas,United States
OD7923,23/06/2016,junho,2016,Snacks,Cookies,605.56,545.00,10%,43.60,Overland Park,Kansas,United States
OD8233,23/06/2016,junho,2016,Bakery,Breads & Buns,1144.71,973.00,15%,243.25,Mesa,Arizona,United States
OD1073,23/06/2017,junho,2017,Bakery,Cakes,1361.97,967.00,29%,251.42,Tulsa,Oklahoma,United States
OD1153,23/06/2017,junho,2017,"Eggs, Meat & Fish",Eggs,2797.37,2126.00,24%,106.30,Tulsa,Oklahoma,United States
OD1169,23/06/2017,junho,2017,"Eggs, Meat & Fish",Eggs,2418.31,1717.00,29%,669.63,Tulsa,Oklahoma,United States
OD1182,23/06/2017,junho,2017,"Eggs, Meat & Fish",Fish,2180.68,1919.00,12%,594.89,Tulsa,Oklahoma,United States
OD1409,23/06/2017,junho,2017,Snacks,Noodles,2034.83,1811.00,11%,796.84,New York City,New York,United States
OD1444,23/06/2017,junho,2017,Beverages,Health Drinks,2386.90,2005.00,16%,681.70,Philadelphia,Pennsylvania,United States
OD1458,23/06/2017,junho,2017,Beverages,Soft Drinks,2091.43,1464.00,30%,424.56,Hattiesburg,Mississippi,United States
OD1475,23/06/2017,junho,2017,Bakery,Cakes,2669.41,2269.00,15%,431.11,Hattiesburg,Mississippi,United States
OD1480,23/06/2017,junho,2017,Oil & Masala,Spices,891.86,767.00,14%,337.48,Hattiesburg,Mississippi,United States
OD1491,23/06/2017,junho,2017,Snacks,Chocolates,2807.46,1881.00,33%,225.72,Hattiesburg,Mississippi,United States
OD2009,23/06/2017,junho,2017,Beverages,Soft Drinks,1348.19,1119.00,17%,402.84,Hattiesburg,Mississippi,United States
OD3928,23/06/2017,junho,2017,Bakery,Breads & Buns,2175.00,1653.00,24%,380.19,Hattiesburg,Mississippi,United States
OD3963,23/06/2017,junho,2017,Oil & Masala,Masalas,1059.09,932.00,12%,214.36,Los Angeles,California,United States
OD3977,23/06/2017,junho,2017,Bakery,Biscuits,2896.00,2172.00,25%,282.36,Los Angeles,California,United States
OD3994,23/06/2017,junho,2017,Food Grains,Rice,1611.54,1257.00,22%,389.67,Los Angeles,California,United States
OD3999,23/06/2017,junho,2017,Oil & Masala,Masalas,3203.95,2435.00,24%,511.35,Columbus,Ohio,United States
OD4010,23/06/2017,junho,2017,Food Grains,Dals & Pulses,1878.48,1484.00,21%,445.20,Columbus,Ohio,United States
OD4528,23/06/2017,junho,2017,"Eggs, Meat & Fish",Chicken,1925.00,1463.00,24%,424.27,Columbus,Ohio,United States
OD6449,23/06/2017,junho,2017,Fruits & Veggies,Fresh Fruits,1069.32,941.00,12%,329.35,Columbus,Ohio,United States
OD6484,23/06/2017,junho,2017,Beverages,Soft Drinks,3084.00,2313.00,25%,138.78,Columbus,Ohio,United States
OD6498,23/06/2017,junho,2017,Fruits & Veggies,Organic Fruits,2485.92,1765.00,29%,547.15,Caldwell,Idaho,United States
OD6515,23/06/2017,junho,2017,Food Grains,Rice,1678.46,1091.00,35%,294.57,Caldwell,Idaho,United States
OD6520,23/06/2017,junho,2017,Food Grains,Rice,3112.33,2272.00,27%,1022.40,Caldwell,Idaho,United States
OD6531,23/06/2017,junho,2017,Oil & Masala,Edible Oil & Ghee,1590.00,1431.00,10%,558.09,Phoenix,Arizona,United States
OD7049,23/06/2017,junho,2017,Beverages,Soft Drinks,2522.67,1892.00,25%,832.48,Phoenix,Arizona,United States
OD9963,23/06/2017,junho,2017,Bakery,Cakes,1395.83,1005.00,28%,281.40,Miami,Florida,United States
OD128,23/07/2015,julho,2015,Oil & Masala,Spices,1679.22,1293.00,23%,336.18,Los Angeles,California,United States
OD129,23/07/2015,julho,2015,Food Grains,Rice,2053.52,1458.00,29%,597.78,Troy,New York,United States
OD130,23/07/2015,julho,2015,Food Grains,Atta & Flour,2308.97,1801.00,22%,126.07,New Bedford,Massachusetts,United States
OD131,23/07/2015,julho,2015,Snacks,Chocolates,1776.06,1261.00,29%,416.13,Florence,South Carolina,United States
OD1888,23/07/2015,julho,2015,Beverages,Health Drinks,3090.79,2349.00,24%,469.80,Los Angeles,California,United States
OD3018,23/07/2015,julho,2015,Bakery,Cakes,2906.94,2093.00,28%,732.55,Los Angeles,California,United States
OD3214,23/07/2015,julho,2015,Fruits & Veggies,Fresh Fruits,3160.56,2244.00,29%,561.00,Los Angeles,California,United States
OD3238,23/07/2015,julho,2015,"Eggs, Meat & Fish",Fish,2049.32,1496.00,27%,329.12,Los Angeles,California,United States
OD3251,23/07/2015,julho,2015,Snacks,Noodles,2151.19,1807.00,16%,795.08,Los Angeles,California,United States
OD4407,23/07/2015,julho,2015,Bakery,Biscuits,887.21,763.00,14%,160.23,Los Angeles,California,United States
OD5537,23/07/2015,julho,2015,Fruits & Veggies,Fresh Fruits,2000.00,1460.00,27%,481.80,Los Angeles,California,United States
OD5733,23/07/2015,julho,2015,Food Grains,Atta & Flour,884.00,663.00,25%,212.16,Los Angeles,California,United States
OD5757,23/07/2015,julho,2015,Bakery,Breads & Buns,2061.33,1546.00,25%,386.50,Los Angeles,California,United States
OD5770,23/07/2015,julho,2015,Fruits & Veggies,Fresh Vegetables,817.24,711.00,13%,298.62,Los Angeles,California,United States
OD6928,23/07/2015,julho,2015,Fruits & Veggies,Organic Fruits,3492.42,2305.00,34%,345.75,Los Angeles,California,United States
OD8058,23/07/2015,julho,2015,Snacks,Noodles,1690.24,1386.00,18%,318.78,Columbus,Ohio,United States
OD8254,23/07/2015,julho,2015,Food Grains,Dals & Pulses,1982.22,1784.00,10%,588.72,Kenner,Louisiana,United States
OD8278,23/07/2015,julho,2015,"Eggs, Meat & Fish",Fish,862.50,690.00,20%,172.50,Kenner,Louisiana,United States
OD8291,23/07/2015,julho,2015,Fruits & Veggies,Fresh Fruits,2162.69,1449.00,33%,101.43,Cedar Hill,Texas,United States
OD9018,23/07/2015,julho,2015,Bakery,Breads & Buns,1287.80,1056.00,18%,211.20,Providence,Rhode Island,United States
OD9019,23/07/2015,julho,2015,"Eggs, Meat & Fish",Mutton,2318.46,1507.00,35%,406.89,Lancaster,Ohio,United States
OD9020,23/07/2015,julho,2015,Oil & Masala,Masalas,1763.77,1217.00,31%,535.48,Lancaster,Ohio,United States
OD9021,23/07/2015,julho,2015,Oil & Masala,Spices,1178.65,1049.00,11%,251.76,Seattle,Washington,United States
OD1090,23/07/2016,julho,2016,Bakery,Cakes,1421.54,924.00,35%,120.12,Seattle,Washington,United States
OD3337,23/07/2016,julho,2016,"Eggs, Meat & Fish",Fish,1492.22,1343.00,10%,134.30,Jacksonville,North Carolina,United States
OD3573,23/07/2016,julho,2016,Snacks,Chocolates,2041.86,1756.00,14%,456.56,Los Angeles,California,United States
OD5856,23/07/2016,julho,2016,Bakery,Biscuits,1137.33,853.00,25%,93.83,Miami,Florida,United States
OD6092,23/07/2016,julho,2016,Food Grains,Atta & Flour,3347.22,2410.00,28%,915.80,Nashua,New Hampshire,United States
OD8377,23/07/2016,julho,2016,Food Grains,Organic Staples,2703.08,1757.00,35%,105.42,New York City,New York,United States
OD8613,23/07/2016,julho,2016,Oil & Masala,Edible Oil & Ghee,870.00,783.00,10%,274.05,Los Angeles,California,United States
OD9980,23/07/2016,julho,2016,Bakery,Cakes,2055.07,1418.00,31%,567.20,Carrollton,Texas,United States
OD341,23/07/2017,julho,2017,Oil & Masala,Edible Oil & Ghee,2148.10,1697.00,21%,560.01,Carrollton,Texas,United States
OD342,23/07/2017,julho,2017,Beverages,Soft Drinks,3223.08,2095.00,35%,502.80,Georgetown,Kentucky,United States
OD343,23/07/2017,julho,2017,"Eggs, Meat & Fish",Chicken,1489.47,1132.00,24%,215.08,Georgetown,Kentucky,United States
OD1286,23/07/2017,julho,2017,Oil & Masala,Masalas,1322.89,1098.00,17%,428.22,Georgetown,Kentucky,United States
OD1293,23/07/2017,julho,2017,Fruits & Veggies,Fresh Fruits,2061.64,1505.00,27%,346.15,Georgetown,Kentucky,United States
OD1307,23/07/2017,julho,2017,Beverages,Soft Drinks,2475.56,2228.00,10%,111.40,Los Angeles,California,United States
OD1329,23/07/2017,julho,2017,Food Grains,Rice,1701.14,1497.00,12%,164.67,Los Angeles,California,United States
OD1371,23/07/2017,julho,2017,Food Grains,Rice,2648.86,2331.00,12%,1025.64,Sierra Vista,Arizona,United States
OD1887,23/07/2017,julho,2017,Food Grains,Atta & Flour,1319.28,1095.00,17%,219.00,Knoxville,Tennessee,United States
OD3558,23/07/2017,julho,2017,Snacks,Chocolates,939.76,780.00,17%,319.80,Knoxville,Tennessee,United States
OD3890,23/07/2017,julho,2017,Snacks,Chocolates,3012.16,2229.00,26%,445.80,Tucson,Arizona,United States
OD4406,23/07/2017,julho,2017,Fruits & Veggies,Fresh Fruits,1561.90,1312.00,16%,91.84,Minneapolis,Minnesota,United States
OD6077,23/07/2017,julho,2017,Fruits & Veggies,Organic Fruits,978.82,832.00,15%,41.60,Miami,Florida,United States
OD6411,23/07/2017,julho,2017,Food Grains,Atta & Flour,653.93,582.00,11%,128.04,Miami,Florida,United States
OD6927,23/07/2017,julho,2017,Fruits & Veggies,Fresh Vegetables,2940.00,1911.00,35%,286.65,Houston,Texas,United States
OD8598,23/07/2017,julho,2017,Beverages,Health Drinks,1810.14,1249.00,31%,224.82,Milwaukee,Wisconsin,United States
OD9231,23/07/2017,julho,2017,"Eggs, Meat & Fish",Eggs,1203.33,1083.00,10%,292.41,Milwaukee,Wisconsin,United States
OD9232,23/07/2017,julho,2017,"Eggs, Meat & Fish",Fish,2882.28,2277.00,21%,637.56,Lancaster,Ohio,United States
OD9233,23/07/2017,julho,2017,Beverages,Health Drinks,768.49,561.00,27%,190.74,Lancaster,Ohio,United States
OD288,23/07/2018,julho,2018,Snacks,Noodles,1501.54,976.00,35%,429.44,Lancaster,Ohio,United States
OD914,23/07/2018,julho,2018,Bakery,Cakes,1977.46,1404.00,29%,238.68,Edinburg,Texas,United States
OD923,23/07/2018,julho,2018,Food Grains,Organic Staples,2377.33,1783.00,25%,374.43,Edinburg,Texas,United States
OD1011,23/07/2018,julho,2018,"Eggs, Meat & Fish",Eggs,2014.12,1712.00,15%,188.32,New York City,New York,United States
OD1322,23/07/2018,julho,2018,Oil & Masala,Edible Oil & Ghee,2264.29,1585.00,30%,190.20,New York City,New York,United States
OD1951,23/07/2018,julho,2018,Fruits & Veggies,Organic Vegetables,2595.35,2232.00,14%,424.08,Philadelphia,Pennsylvania,United States
OD2730,23/07/2018,julho,2018,"Eggs, Meat & Fish",Chicken,1272.50,1018.00,20%,101.80,Rochester,New York,United States
OD2805,23/07/2018,julho,2018,Fruits & Veggies,Fresh Fruits,2462.32,1699.00,31%,390.77,Rochester,New York,United States
OD3600,23/07/2018,julho,2018,Bakery,Biscuits,1121.74,774.00,31%,92.88,San Diego,California,United States
OD3751,23/07/2018,julho,2018,Snacks,Noodles,996.59,877.00,12%,149.09,San Diego,California,United States
OD4470,23/07/2018,julho,2018,Oil & Masala,Edible Oil & Ghee,2273.33,1705.00,25%,289.85,San Diego,California,United States
OD5249,23/07/2018,julho,2018,Snacks,Noodles,1880.52,1448.00,23%,289.60,Philadelphia,Pennsylvania,United States
OD5324,23/07/2018,julho,2018,Oil & Masala,Edible Oil & Ghee,954.32,773.00,19%,85.03,Bartlett,Tennessee,United States
OD6119,23/07/2018,julho,2018,"Eggs, Meat & Fish",Fish,1115.38,725.00,35%,253.75,Lakewood,California,United States
OD6270,23/07/2018,julho,2018,Food Grains,Organic Staples,2483.95,2012.00,19%,442.64,Lakewood,California,United States
OD6991,23/07/2018,julho,2018,Fruits & Veggies,Fresh Fruits,2997.14,2098.00,30%,818.22,Lakewood,California,United States
OD7770,23/07/2018,julho,2018,Bakery,Biscuits,3043.59,2374.00,22%,735.94,Philadelphia,Pennsylvania,United States
OD7845,23/07/2018,julho,2018,"Eggs, Meat & Fish",Mutton,775.56,698.00,10%,76.78,Austin,Texas,United States
OD8640,23/07/2018,julho,2018,Food Grains,Dals & Pulses,2944.44,2385.00,19%,810.90,Austin,Texas,United States
OD8791,23/07/2018,julho,2018,Snacks,Noodles,1740.54,1288.00,26%,270.48,Austin,Texas,United States
OD9178,23/07/2018,julho,2018,Bakery,Cakes,812.50,585.00,28%,87.75,Los Angeles,California,United States
OD9804,23/07/2018,julho,2018,Oil & Masala,Masalas,1710.96,1249.00,27%,187.35,Los Angeles,California,United States
OD9813,23/07/2018,julho,2018,Fruits & Veggies,Fresh Fruits,1053.42,769.00,27%,261.46,New York City,New York,United States
OD9901,23/07/2018,julho,2018,Fruits & Veggies,Organic Vegetables,2291.46,1879.00,18%,394.59,New York City,New York,United States
OD757,23/08/2015,agosto,2015,Snacks,Noodles,2387.80,1958.00,18%,215.38,New York City,New York,United States
OD958,23/08/2015,agosto,2015,"Eggs, Meat & Fish",Chicken,2182.05,1702.00,22%,408.48,New York City,New York,United States
OD959,23/08/2015,agosto,2015,"Eggs, Meat & Fish",Chicken,3392.75,2341.00,31%,117.05,Houston,Texas,United States
OD1817,23/08/2015,agosto,2015,"Eggs, Meat & Fish",Mutton,1096.63,976.00,11%,409.92,Lubbock,Texas,United States
OD1844,23/08/2015,agosto,2015,"Eggs, Meat & Fish",Fish,1983.95,1607.00,19%,691.01,Houston,Texas,United States
OD1864,23/08/2015,agosto,2015,Food Grains,Atta & Flour,2916.92,1896.00,35%,701.52,Houston,Texas,United States
OD1875,23/08/2015,agosto,2015,"Eggs, Meat & Fish",Fish,706.17,572.00,19%,102.96,Houston,Texas,United States
OD2201,23/08/2015,agosto,2015,Food Grains,Rice,3200.00,2240.00,30%,291.20,Houston,Texas,United States
OD2685,23/08/2015,agosto,2015,Snacks,Chocolates,2513.33,2262.00,10%,135.72,Houston,Texas,United States
OD3453,23/08/2015,agosto,2015,Snacks,Noodles,1534.78,1059.00,31%,391.83,Costa Mesa,California,United States
OD4336,23/08/2015,agosto,2015,Oil & Masala,Spices,3633.33,2398.00,34%,287.76,Roswell,Georgia,United States
OD4363,23/08/2015,agosto,2015,Beverages,Soft Drinks,720.27,533.00,26%,159.90,Loveland,Colorado,United States
OD4383,23/08/2015,agosto,2015,Oil & Masala,Spices,2719.05,2284.00,16%,776.56,New York City,New York,United States
OD4394,23/08/2015,agosto,2015,Bakery,Biscuits,1443.90,1184.00,18%,118.40,New York City,New York,United States
OD4720,23/08/2015,agosto,2015,Fruits & Veggies,Fresh Fruits,1112.35,901.00,19%,90.10,New York City,New York,United States
OD5204,23/08/2015,agosto,2015,Oil & Masala,Masalas,2656.25,2125.00,20%,318.75,New York City,New York,United States
OD5972,23/08/2015,agosto,2015,Oil & Masala,Masalas,822.37,625.00,24%,37.50,New York City,New York,United States
OD6857,23/08/2015,agosto,2015,Snacks,Noodles,2971.25,2377.00,20%,237.70,New York City,New York,United States
OD6884,23/08/2015,agosto,2015,Oil & Masala,Edible Oil & Ghee,690.59,587.00,15%,46.96,New York City,New York,United States
OD6904,23/08/2015,agosto,2015,Bakery,Breads & Buns,2142.50,1714.00,20%,737.02,New York City,New York,United States
OD6915,23/08/2015,agosto,2015,Beverages,Soft Drinks,716.67,645.00,10%,45.15,New York City,New York,United States
OD7241,23/08/2015,agosto,2015,"Eggs, Meat & Fish",Mutton,2750.59,2338.00,15%,374.08,New York City,New York,United States
OD7725,23/08/2015,agosto,2015,Snacks,Chocolates,2433.78,1801.00,26%,612.34,New York City,New York,United States
OD8493,23/08/2015,agosto,2015,Snacks,Noodles,755.22,506.00,33%,65.78,New York City,New York,United States
OD9647,23/08/2015,agosto,2015,Snacks,Chocolates,821.11,739.00,10%,125.63,New York City,New York,United States
OD9848,23/08/2015,agosto,2015,Snacks,Chocolates,969.44,698.00,28%,139.60,New York City,New York,United States
OD9849,23/08/2015,agosto,2015,Snacks,Chocolates,1639.29,1377.00,16%,261.63,Philadelphia,Pennsylvania,United States
OD939,23/08/2016,agosto,2016,Bakery,Biscuits,1824.71,1551.00,15%,666.93,Miami,Florida,United States
OD945,23/08/2016,agosto,2016,Fruits & Veggies,Organic Fruits,1871.64,1254.00,33%,551.76,Grand Prairie,Texas,United States
OD947,23/08/2016,agosto,2016,Fruits & Veggies,Fresh Vegetables,1407.41,1140.00,19%,273.60,Grand Prairie,Texas,United States
OD949,23/08/2016,agosto,2016,Beverages,Soft Drinks,3295.95,2439.00,26%,195.12,Chicago,Illinois,United States
